,surf,class,id,label
371,archives/106319_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,106319,30
372,archives/106319_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,106319,31
373,archives/106319_tracts/T_IOFF_left.vtp,T_IOFF_left,106319,32
374,archives/106319_tracts/T_IOFF_right.vtp,T_IOFF_right,106319,33
375,archives/106319_tracts/T_MdLF_left.vtp,T_MdLF_left,106319,34
376,archives/106319_tracts/T_MdLF_right.vtp,T_MdLF_right,106319,35
377,archives/106319_tracts/T_PLIC_left.vtp,T_PLIC_left,106319,36
378,archives/106319_tracts/T_PLIC_right.vtp,T_PLIC_right,106319,37
379,archives/106319_tracts/T_SLF-I_left.vtp,T_SLF-I_left,106319,38
380,archives/106319_tracts/T_SLF-I_right.vtp,T_SLF-I_right,106319,39
381,archives/106319_tracts/T_SLF-II_left.vtp,T_SLF-II_left,106319,40
382,archives/106319_tracts/T_SLF-II_right.vtp,T_SLF-II_right,106319,41
383,archives/106319_tracts/T_SLF-III_left.vtp,T_SLF-III_left,106319,42
384,archives/106319_tracts/T_SLF-III_right.vtp,T_SLF-III_right,106319,43
385,archives/106319_tracts/T_UF_left.vtp,T_UF_left,106319,44
386,archives/106319_tracts/T_UF_right.vtp,T_UF_right,106319,45
387,archives/106319_tracts/T_SF_left.vtp,T_SF_left,106319,46
388,archives/106319_tracts/T_SF_right.vtp,T_SF_right,106319,47
389,archives/106319_tracts/T_SO_left.vtp,T_SO_left,106319,48
390,archives/106319_tracts/T_SO_right.vtp,T_SO_right,106319,49
391,archives/106319_tracts/T_SP_left.vtp,T_SP_left,106319,50
392,archives/106319_tracts/T_SP_right.vtp,T_SP_right,106319,51
393,archives/106319_tracts/T_TF_left.vtp,T_TF_left,106319,52
394,archives/106319_tracts/T_TF_right.vtp,T_TF_right,106319,53
395,archives/106319_tracts/T_TO_left.vtp,T_TO_left,106319,54
396,archives/106319_tracts/T_TO_right.vtp,T_TO_right,106319,55
397,archives/106319_tracts/T_TP_left.vtp,T_TP_left,106319,56
398,archives/106319_tracts/T_TP_right.vtp,T_TP_right,106319,57
399,archives/106521_tracts/T_CC1.vtp,T_CC1,106521,1
400,archives/106521_tracts/T_CC2.vtp,T_CC2,106521,2
401,archives/106521_tracts/T_CC3.vtp,T_CC3,106521,3
402,archives/106521_tracts/T_CC4.vtp,T_CC4,106521,4
403,archives/106521_tracts/T_CC5.vtp,T_CC5,106521,5
404,archives/106521_tracts/T_CC6.vtp,T_CC6,106521,6
405,archives/106521_tracts/T_CC7.vtp,T_CC7,106521,7
406,archives/106521_tracts/T_MCP.vtp,T_MCP,106521,8
407,archives/106521_tracts/T_CPC.vtp,T_CPC,106521,9
408,archives/106521_tracts/T_AF_left.vtp,T_AF_left,106521,10
409,archives/106521_tracts/T_AF_right.vtp,T_AF_right,106521,11
410,archives/106521_tracts/T_CB_left.vtp,T_CB_left,106521,12
411,archives/106521_tracts/T_CB_right.vtp,T_CB_right,106521,13
412,archives/106521_tracts/T_CR-F_left.vtp,T_CR-F_left,106521,14
413,archives/106521_tracts/T_CR-F_right.vtp,T_CR-F_right,106521,15
414,archives/106521_tracts/T_CR-P_left.vtp,T_CR-P_left,106521,16
415,archives/106521_tracts/T_CR-P_right.vtp,T_CR-P_right,106521,17
416,archives/106521_tracts/T_CST_left.vtp,T_CST_left,106521,18
417,archives/106521_tracts/T_CST_right.vtp,T_CST_right,106521,19
418,archives/106521_tracts/T_EC_left.vtp,T_EC_left,106521,20
419,archives/106521_tracts/T_EC_right.vtp,T_EC_right,106521,21
420,archives/106521_tracts/T_EmC_left.vtp,T_EmC_left,106521,22
421,archives/106521_tracts/T_EmC_right.vtp,T_EmC_right,106521,23
422,archives/106521_tracts/T_ICP_left.vtp,T_ICP_left,106521,24
423,archives/106521_tracts/T_ICP_right.vtp,T_ICP_right,106521,25
424,archives/106521_tracts/T_ILF_left.vtp,T_ILF_left,106521,26
425,archives/106521_tracts/T_ILF_right.vtp,T_ILF_right,106521,27
426,archives/106521_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,106521,28
427,archives/106521_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,106521,29
428,archives/106521_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,106521,30
429,archives/106521_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,106521,31
430,archives/106521_tracts/T_IOFF_left.vtp,T_IOFF_left,106521,32
431,archives/106521_tracts/T_IOFF_right.vtp,T_IOFF_right,106521,33
432,archives/106521_tracts/T_MdLF_left.vtp,T_MdLF_left,106521,34
433,archives/106521_tracts/T_MdLF_right.vtp,T_MdLF_right,106521,35
434,archives/106521_tracts/T_PLIC_left.vtp,T_PLIC_left,106521,36
435,archives/106521_tracts/T_PLIC_right.vtp,T_PLIC_right,106521,37
436,archives/106521_tracts/T_SLF-I_left.vtp,T_SLF-I_left,106521,38
437,archives/106521_tracts/T_SLF-I_right.vtp,T_SLF-I_right,106521,39
438,archives/106521_tracts/T_SLF-II_left.vtp,T_SLF-II_left,106521,40
439,archives/106521_tracts/T_SLF-II_right.vtp,T_SLF-II_right,106521,41
440,archives/106521_tracts/T_SLF-III_left.vtp,T_SLF-III_left,106521,42
441,archives/106521_tracts/T_SLF-III_right.vtp,T_SLF-III_right,106521,43
442,archives/106521_tracts/T_UF_left.vtp,T_UF_left,106521,44
443,archives/106521_tracts/T_UF_right.vtp,T_UF_right,106521,45
444,archives/106521_tracts/T_SF_left.vtp,T_SF_left,106521,46
445,archives/106521_tracts/T_SF_right.vtp,T_SF_right,106521,47
446,archives/106521_tracts/T_SO_left.vtp,T_SO_left,106521,48
447,archives/106521_tracts/T_SO_right.vtp,T_SO_right,106521,49
448,archives/106521_tracts/T_SP_left.vtp,T_SP_left,106521,50
449,archives/106521_tracts/T_SP_right.vtp,T_SP_right,106521,51
450,archives/106521_tracts/T_TF_left.vtp,T_TF_left,106521,52
451,archives/106521_tracts/T_TF_right.vtp,T_TF_right,106521,53
452,archives/106521_tracts/T_TO_left.vtp,T_TO_left,106521,54
453,archives/106521_tracts/T_TO_right.vtp,T_TO_right,106521,55
454,archives/106521_tracts/T_TP_left.vtp,T_TP_left,106521,56
455,archives/106521_tracts/T_TP_right.vtp,T_TP_right,106521,57
456,archives/107321_tracts/T_CC1.vtp,T_CC1,107321,1
457,archives/107321_tracts/T_CC2.vtp,T_CC2,107321,2
458,archives/107321_tracts/T_CC3.vtp,T_CC3,107321,3
459,archives/107321_tracts/T_CC4.vtp,T_CC4,107321,4
460,archives/107321_tracts/T_CC5.vtp,T_CC5,107321,5
461,archives/107321_tracts/T_CC6.vtp,T_CC6,107321,6
462,archives/107321_tracts/T_CC7.vtp,T_CC7,107321,7
463,archives/107321_tracts/T_MCP.vtp,T_MCP,107321,8
464,archives/107321_tracts/T_CPC.vtp,T_CPC,107321,9
465,archives/107321_tracts/T_AF_left.vtp,T_AF_left,107321,10
466,archives/107321_tracts/T_AF_right.vtp,T_AF_right,107321,11
467,archives/107321_tracts/T_CB_left.vtp,T_CB_left,107321,12
468,archives/107321_tracts/T_CB_right.vtp,T_CB_right,107321,13
469,archives/107321_tracts/T_CR-F_left.vtp,T_CR-F_left,107321,14
470,archives/107321_tracts/T_CR-F_right.vtp,T_CR-F_right,107321,15
471,archives/107321_tracts/T_CR-P_left.vtp,T_CR-P_left,107321,16
472,archives/107321_tracts/T_CR-P_right.vtp,T_CR-P_right,107321,17
473,archives/107321_tracts/T_CST_left.vtp,T_CST_left,107321,18
474,archives/107321_tracts/T_CST_right.vtp,T_CST_right,107321,19
475,archives/107321_tracts/T_EC_left.vtp,T_EC_left,107321,20
476,archives/107321_tracts/T_EC_right.vtp,T_EC_right,107321,21
477,archives/107321_tracts/T_EmC_left.vtp,T_EmC_left,107321,22
478,archives/107321_tracts/T_EmC_right.vtp,T_EmC_right,107321,23
479,archives/107321_tracts/T_ICP_left.vtp,T_ICP_left,107321,24
480,archives/107321_tracts/T_ICP_right.vtp,T_ICP_right,107321,25
481,archives/107321_tracts/T_ILF_left.vtp,T_ILF_left,107321,26
482,archives/107321_tracts/T_ILF_right.vtp,T_ILF_right,107321,27
483,archives/107321_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,107321,28
484,archives/107321_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,107321,29
485,archives/107321_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,107321,30
486,archives/107321_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,107321,31
487,archives/107321_tracts/T_IOFF_left.vtp,T_IOFF_left,107321,32
488,archives/107321_tracts/T_IOFF_right.vtp,T_IOFF_right,107321,33
489,archives/107321_tracts/T_MdLF_left.vtp,T_MdLF_left,107321,34
490,archives/107321_tracts/T_MdLF_right.vtp,T_MdLF_right,107321,35
491,archives/107321_tracts/T_PLIC_left.vtp,T_PLIC_left,107321,36
492,archives/107321_tracts/T_PLIC_right.vtp,T_PLIC_right,107321,37
493,archives/107321_tracts/T_SLF-I_left.vtp,T_SLF-I_left,107321,38
494,archives/107321_tracts/T_SLF-I_right.vtp,T_SLF-I_right,107321,39
495,archives/107321_tracts/T_SLF-II_left.vtp,T_SLF-II_left,107321,40
496,archives/107321_tracts/T_SLF-II_right.vtp,T_SLF-II_right,107321,41
497,archives/107321_tracts/T_SLF-III_left.vtp,T_SLF-III_left,107321,42
498,archives/107321_tracts/T_SLF-III_right.vtp,T_SLF-III_right,107321,43
499,archives/107321_tracts/T_UF_left.vtp,T_UF_left,107321,44
500,archives/107321_tracts/T_UF_right.vtp,T_UF_right,107321,45
501,archives/107321_tracts/T_SF_left.vtp,T_SF_left,107321,46
502,archives/107321_tracts/T_SF_right.vtp,T_SF_right,107321,47
503,archives/107321_tracts/T_SO_left.vtp,T_SO_left,107321,48
504,archives/107321_tracts/T_SO_right.vtp,T_SO_right,107321,49
505,archives/107321_tracts/T_SP_left.vtp,T_SP_left,107321,50
506,archives/107321_tracts/T_SP_right.vtp,T_SP_right,107321,51
507,archives/107321_tracts/T_TF_left.vtp,T_TF_left,107321,52
508,archives/107321_tracts/T_TF_right.vtp,T_TF_right,107321,53
509,archives/107321_tracts/T_TO_left.vtp,T_TO_left,107321,54
510,archives/107321_tracts/T_TO_right.vtp,T_TO_right,107321,55
511,archives/107321_tracts/T_TP_left.vtp,T_TP_left,107321,56
512,archives/107321_tracts/T_TP_right.vtp,T_TP_right,107321,57
513,archives/107422_tracts/T_CC1.vtp,T_CC1,107422,1
514,archives/107422_tracts/T_CC2.vtp,T_CC2,107422,2
515,archives/107422_tracts/T_CC3.vtp,T_CC3,107422,3
516,archives/107422_tracts/T_CC4.vtp,T_CC4,107422,4
517,archives/107422_tracts/T_CC5.vtp,T_CC5,107422,5
518,archives/107422_tracts/T_CC6.vtp,T_CC6,107422,6
519,archives/107422_tracts/T_CC7.vtp,T_CC7,107422,7
520,archives/107422_tracts/T_MCP.vtp,T_MCP,107422,8
521,archives/107422_tracts/T_CPC.vtp,T_CPC,107422,9
522,archives/107422_tracts/T_AF_left.vtp,T_AF_left,107422,10
523,archives/107422_tracts/T_AF_right.vtp,T_AF_right,107422,11
524,archives/107422_tracts/T_CB_left.vtp,T_CB_left,107422,12
525,archives/107422_tracts/T_CB_right.vtp,T_CB_right,107422,13
526,archives/107422_tracts/T_CR-F_left.vtp,T_CR-F_left,107422,14
527,archives/107422_tracts/T_CR-F_right.vtp,T_CR-F_right,107422,15
528,archives/107422_tracts/T_CR-P_left.vtp,T_CR-P_left,107422,16
529,archives/107422_tracts/T_CR-P_right.vtp,T_CR-P_right,107422,17
530,archives/107422_tracts/T_CST_left.vtp,T_CST_left,107422,18
531,archives/107422_tracts/T_CST_right.vtp,T_CST_right,107422,19
532,archives/107422_tracts/T_EC_left.vtp,T_EC_left,107422,20
533,archives/107422_tracts/T_EC_right.vtp,T_EC_right,107422,21
534,archives/107422_tracts/T_EmC_left.vtp,T_EmC_left,107422,22
535,archives/107422_tracts/T_EmC_right.vtp,T_EmC_right,107422,23
536,archives/107422_tracts/T_ICP_left.vtp,T_ICP_left,107422,24
537,archives/107422_tracts/T_ICP_right.vtp,T_ICP_right,107422,25
538,archives/107422_tracts/T_ILF_left.vtp,T_ILF_left,107422,26
539,archives/107422_tracts/T_ILF_right.vtp,T_ILF_right,107422,27
540,archives/107422_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,107422,28
541,archives/107422_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,107422,29
542,archives/107422_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,107422,30
543,archives/107422_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,107422,31
544,archives/107422_tracts/T_IOFF_left.vtp,T_IOFF_left,107422,32
545,archives/107422_tracts/T_IOFF_right.vtp,T_IOFF_right,107422,33
546,archives/107422_tracts/T_MdLF_left.vtp,T_MdLF_left,107422,34
547,archives/107422_tracts/T_MdLF_right.vtp,T_MdLF_right,107422,35
548,archives/107422_tracts/T_PLIC_left.vtp,T_PLIC_left,107422,36
549,archives/107422_tracts/T_PLIC_right.vtp,T_PLIC_right,107422,37
550,archives/107422_tracts/T_SLF-I_left.vtp,T_SLF-I_left,107422,38
551,archives/107422_tracts/T_SLF-I_right.vtp,T_SLF-I_right,107422,39
552,archives/107422_tracts/T_SLF-II_left.vtp,T_SLF-II_left,107422,40
553,archives/107422_tracts/T_SLF-II_right.vtp,T_SLF-II_right,107422,41
554,archives/107422_tracts/T_SLF-III_left.vtp,T_SLF-III_left,107422,42
555,archives/107422_tracts/T_SLF-III_right.vtp,T_SLF-III_right,107422,43
556,archives/107422_tracts/T_UF_left.vtp,T_UF_left,107422,44
557,archives/107422_tracts/T_UF_right.vtp,T_UF_right,107422,45
558,archives/107422_tracts/T_SF_left.vtp,T_SF_left,107422,46
559,archives/107422_tracts/T_SF_right.vtp,T_SF_right,107422,47
560,archives/107422_tracts/T_SO_left.vtp,T_SO_left,107422,48
561,archives/107422_tracts/T_SO_right.vtp,T_SO_right,107422,49
562,archives/107422_tracts/T_SP_left.vtp,T_SP_left,107422,50
563,archives/107422_tracts/T_SP_right.vtp,T_SP_right,107422,51
564,archives/107422_tracts/T_TF_left.vtp,T_TF_left,107422,52
565,archives/107422_tracts/T_TF_right.vtp,T_TF_right,107422,53
566,archives/107422_tracts/T_TO_left.vtp,T_TO_left,107422,54
567,archives/107422_tracts/T_TO_right.vtp,T_TO_right,107422,55
568,archives/107422_tracts/T_TP_left.vtp,T_TP_left,107422,56
569,archives/107422_tracts/T_TP_right.vtp,T_TP_right,107422,57
570,archives/108121_tracts/T_CC1.vtp,T_CC1,108121,1
571,archives/108121_tracts/T_CC2.vtp,T_CC2,108121,2
572,archives/108121_tracts/T_CC3.vtp,T_CC3,108121,3
573,archives/108121_tracts/T_CC4.vtp,T_CC4,108121,4
574,archives/108121_tracts/T_CC5.vtp,T_CC5,108121,5
575,archives/108121_tracts/T_CC6.vtp,T_CC6,108121,6
576,archives/108121_tracts/T_CC7.vtp,T_CC7,108121,7
577,archives/108121_tracts/T_MCP.vtp,T_MCP,108121,8
578,archives/108121_tracts/T_CPC.vtp,T_CPC,108121,9
579,archives/108121_tracts/T_AF_left.vtp,T_AF_left,108121,10
580,archives/108121_tracts/T_AF_right.vtp,T_AF_right,108121,11
581,archives/108121_tracts/T_CB_left.vtp,T_CB_left,108121,12
582,archives/108121_tracts/T_CB_right.vtp,T_CB_right,108121,13
583,archives/108121_tracts/T_CR-F_left.vtp,T_CR-F_left,108121,14
584,archives/108121_tracts/T_CR-F_right.vtp,T_CR-F_right,108121,15
585,archives/108121_tracts/T_CR-P_left.vtp,T_CR-P_left,108121,16
586,archives/108121_tracts/T_CR-P_right.vtp,T_CR-P_right,108121,17
587,archives/108121_tracts/T_CST_left.vtp,T_CST_left,108121,18
588,archives/108121_tracts/T_CST_right.vtp,T_CST_right,108121,19
589,archives/108121_tracts/T_EC_left.vtp,T_EC_left,108121,20
590,archives/108121_tracts/T_EC_right.vtp,T_EC_right,108121,21
591,archives/108121_tracts/T_EmC_left.vtp,T_EmC_left,108121,22
592,archives/108121_tracts/T_EmC_right.vtp,T_EmC_right,108121,23
593,archives/108121_tracts/T_ICP_left.vtp,T_ICP_left,108121,24
594,archives/108121_tracts/T_ICP_right.vtp,T_ICP_right,108121,25
595,archives/108121_tracts/T_ILF_left.vtp,T_ILF_left,108121,26
596,archives/108121_tracts/T_ILF_right.vtp,T_ILF_right,108121,27
597,archives/108121_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,108121,28
598,archives/108121_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,108121,29
599,archives/108121_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,108121,30
600,archives/108121_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,108121,31
601,archives/108121_tracts/T_IOFF_left.vtp,T_IOFF_left,108121,32
602,archives/108121_tracts/T_IOFF_right.vtp,T_IOFF_right,108121,33
603,archives/108121_tracts/T_MdLF_left.vtp,T_MdLF_left,108121,34
604,archives/108121_tracts/T_MdLF_right.vtp,T_MdLF_right,108121,35
605,archives/108121_tracts/T_PLIC_left.vtp,T_PLIC_left,108121,36
606,archives/108121_tracts/T_PLIC_right.vtp,T_PLIC_right,108121,37
607,archives/108121_tracts/T_SLF-I_left.vtp,T_SLF-I_left,108121,38
608,archives/108121_tracts/T_SLF-I_right.vtp,T_SLF-I_right,108121,39
609,archives/108121_tracts/T_SLF-II_left.vtp,T_SLF-II_left,108121,40
610,archives/108121_tracts/T_SLF-II_right.vtp,T_SLF-II_right,108121,41
611,archives/108121_tracts/T_SLF-III_left.vtp,T_SLF-III_left,108121,42
612,archives/108121_tracts/T_SLF-III_right.vtp,T_SLF-III_right,108121,43
613,archives/108121_tracts/T_UF_left.vtp,T_UF_left,108121,44
614,archives/108121_tracts/T_UF_right.vtp,T_UF_right,108121,45
615,archives/108121_tracts/T_SF_left.vtp,T_SF_left,108121,46
616,archives/108121_tracts/T_SF_right.vtp,T_SF_right,108121,47
617,archives/108121_tracts/T_SO_left.vtp,T_SO_left,108121,48
618,archives/108121_tracts/T_SO_right.vtp,T_SO_right,108121,49
619,archives/108121_tracts/T_SP_left.vtp,T_SP_left,108121,50
620,archives/108121_tracts/T_SP_right.vtp,T_SP_right,108121,51
621,archives/108121_tracts/T_TF_left.vtp,T_TF_left,108121,52
622,archives/108121_tracts/T_TF_right.vtp,T_TF_right,108121,53
623,archives/108121_tracts/T_TO_left.vtp,T_TO_left,108121,54
624,archives/108121_tracts/T_TO_right.vtp,T_TO_right,108121,55
625,archives/108121_tracts/T_TP_left.vtp,T_TP_left,108121,56
626,archives/108121_tracts/T_TP_right.vtp,T_TP_right,108121,57
627,archives/108323_tracts/T_CC1.vtp,T_CC1,108323,1
628,archives/108323_tracts/T_CC2.vtp,T_CC2,108323,2
629,archives/108323_tracts/T_CC3.vtp,T_CC3,108323,3
630,archives/108323_tracts/T_CC4.vtp,T_CC4,108323,4
631,archives/108323_tracts/T_CC5.vtp,T_CC5,108323,5
632,archives/108323_tracts/T_CC6.vtp,T_CC6,108323,6
633,archives/108323_tracts/T_CC7.vtp,T_CC7,108323,7
634,archives/108323_tracts/T_MCP.vtp,T_MCP,108323,8
635,archives/108323_tracts/T_CPC.vtp,T_CPC,108323,9
636,archives/108323_tracts/T_AF_left.vtp,T_AF_left,108323,10
637,archives/108323_tracts/T_AF_right.vtp,T_AF_right,108323,11
638,archives/108323_tracts/T_CB_left.vtp,T_CB_left,108323,12
639,archives/108323_tracts/T_CB_right.vtp,T_CB_right,108323,13
640,archives/108323_tracts/T_CR-F_left.vtp,T_CR-F_left,108323,14
641,archives/108323_tracts/T_CR-F_right.vtp,T_CR-F_right,108323,15
642,archives/108323_tracts/T_CR-P_left.vtp,T_CR-P_left,108323,16
643,archives/108323_tracts/T_CR-P_right.vtp,T_CR-P_right,108323,17
644,archives/108323_tracts/T_CST_left.vtp,T_CST_left,108323,18
645,archives/108323_tracts/T_CST_right.vtp,T_CST_right,108323,19
646,archives/108323_tracts/T_EC_left.vtp,T_EC_left,108323,20
647,archives/108323_tracts/T_EC_right.vtp,T_EC_right,108323,21
648,archives/108323_tracts/T_EmC_left.vtp,T_EmC_left,108323,22
649,archives/108323_tracts/T_EmC_right.vtp,T_EmC_right,108323,23
650,archives/108323_tracts/T_ICP_left.vtp,T_ICP_left,108323,24
651,archives/108323_tracts/T_ICP_right.vtp,T_ICP_right,108323,25
652,archives/108323_tracts/T_ILF_left.vtp,T_ILF_left,108323,26
653,archives/108323_tracts/T_ILF_right.vtp,T_ILF_right,108323,27
654,archives/108323_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,108323,28
655,archives/108323_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,108323,29
656,archives/108323_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,108323,30
657,archives/108323_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,108323,31
658,archives/108323_tracts/T_IOFF_left.vtp,T_IOFF_left,108323,32
659,archives/108323_tracts/T_IOFF_right.vtp,T_IOFF_right,108323,33
660,archives/108323_tracts/T_MdLF_left.vtp,T_MdLF_left,108323,34
661,archives/108323_tracts/T_MdLF_right.vtp,T_MdLF_right,108323,35
662,archives/108323_tracts/T_PLIC_left.vtp,T_PLIC_left,108323,36
663,archives/108323_tracts/T_PLIC_right.vtp,T_PLIC_right,108323,37
664,archives/108323_tracts/T_SLF-I_left.vtp,T_SLF-I_left,108323,38
665,archives/108323_tracts/T_SLF-I_right.vtp,T_SLF-I_right,108323,39
666,archives/108323_tracts/T_SLF-II_left.vtp,T_SLF-II_left,108323,40
667,archives/108323_tracts/T_SLF-II_right.vtp,T_SLF-II_right,108323,41
668,archives/108323_tracts/T_SLF-III_left.vtp,T_SLF-III_left,108323,42
669,archives/108323_tracts/T_SLF-III_right.vtp,T_SLF-III_right,108323,43
670,archives/108323_tracts/T_UF_left.vtp,T_UF_left,108323,44
671,archives/108323_tracts/T_UF_right.vtp,T_UF_right,108323,45
672,archives/108323_tracts/T_SF_left.vtp,T_SF_left,108323,46
673,archives/108323_tracts/T_SF_right.vtp,T_SF_right,108323,47
674,archives/108323_tracts/T_SO_left.vtp,T_SO_left,108323,48
675,archives/108323_tracts/T_SO_right.vtp,T_SO_right,108323,49
676,archives/108323_tracts/T_SP_left.vtp,T_SP_left,108323,50
677,archives/108323_tracts/T_SP_right.vtp,T_SP_right,108323,51
678,archives/108323_tracts/T_TF_left.vtp,T_TF_left,108323,52
679,archives/108323_tracts/T_TF_right.vtp,T_TF_right,108323,53
680,archives/108323_tracts/T_TO_left.vtp,T_TO_left,108323,54
681,archives/108323_tracts/T_TO_right.vtp,T_TO_right,108323,55
682,archives/108323_tracts/T_TP_left.vtp,T_TP_left,108323,56
683,archives/108323_tracts/T_TP_right.vtp,T_TP_right,108323,57
684,archives/111413_tracts/T_CC1.vtp,T_CC1,111413,1
685,archives/111413_tracts/T_CC2.vtp,T_CC2,111413,2
686,archives/111413_tracts/T_CC3.vtp,T_CC3,111413,3
687,archives/111413_tracts/T_CC4.vtp,T_CC4,111413,4
688,archives/111413_tracts/T_CC5.vtp,T_CC5,111413,5
689,archives/111413_tracts/T_CC6.vtp,T_CC6,111413,6
690,archives/111413_tracts/T_CC7.vtp,T_CC7,111413,7
691,archives/111413_tracts/T_MCP.vtp,T_MCP,111413,8
692,archives/111413_tracts/T_CPC.vtp,T_CPC,111413,9
693,archives/111413_tracts/T_AF_left.vtp,T_AF_left,111413,10
694,archives/111413_tracts/T_AF_right.vtp,T_AF_right,111413,11
695,archives/111413_tracts/T_CB_left.vtp,T_CB_left,111413,12
696,archives/111413_tracts/T_CB_right.vtp,T_CB_right,111413,13
697,archives/111413_tracts/T_CR-F_left.vtp,T_CR-F_left,111413,14
698,archives/111413_tracts/T_CR-F_right.vtp,T_CR-F_right,111413,15
699,archives/111413_tracts/T_CR-P_left.vtp,T_CR-P_left,111413,16
700,archives/111413_tracts/T_CR-P_right.vtp,T_CR-P_right,111413,17
701,archives/111413_tracts/T_CST_left.vtp,T_CST_left,111413,18
702,archives/111413_tracts/T_CST_right.vtp,T_CST_right,111413,19
703,archives/111413_tracts/T_EC_left.vtp,T_EC_left,111413,20
704,archives/111413_tracts/T_EC_right.vtp,T_EC_right,111413,21
705,archives/111413_tracts/T_EmC_left.vtp,T_EmC_left,111413,22
706,archives/111413_tracts/T_EmC_right.vtp,T_EmC_right,111413,23
707,archives/111413_tracts/T_ICP_left.vtp,T_ICP_left,111413,24
708,archives/111413_tracts/T_ICP_right.vtp,T_ICP_right,111413,25
709,archives/111413_tracts/T_ILF_left.vtp,T_ILF_left,111413,26
710,archives/111413_tracts/T_ILF_right.vtp,T_ILF_right,111413,27
711,archives/111413_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,111413,28
712,archives/111413_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,111413,29
713,archives/111413_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,111413,30
714,archives/111413_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,111413,31
715,archives/111413_tracts/T_IOFF_left.vtp,T_IOFF_left,111413,32
716,archives/111413_tracts/T_IOFF_right.vtp,T_IOFF_right,111413,33
717,archives/111413_tracts/T_MdLF_left.vtp,T_MdLF_left,111413,34
718,archives/111413_tracts/T_MdLF_right.vtp,T_MdLF_right,111413,35
719,archives/111413_tracts/T_PLIC_left.vtp,T_PLIC_left,111413,36
720,archives/111413_tracts/T_PLIC_right.vtp,T_PLIC_right,111413,37
721,archives/111413_tracts/T_SLF-I_left.vtp,T_SLF-I_left,111413,38
722,archives/111413_tracts/T_SLF-I_right.vtp,T_SLF-I_right,111413,39
723,archives/111413_tracts/T_SLF-II_left.vtp,T_SLF-II_left,111413,40
724,archives/111413_tracts/T_SLF-II_right.vtp,T_SLF-II_right,111413,41
725,archives/111413_tracts/T_SLF-III_left.vtp,T_SLF-III_left,111413,42
726,archives/111413_tracts/T_SLF-III_right.vtp,T_SLF-III_right,111413,43
727,archives/111413_tracts/T_UF_left.vtp,T_UF_left,111413,44
728,archives/111413_tracts/T_UF_right.vtp,T_UF_right,111413,45
729,archives/111413_tracts/T_SF_left.vtp,T_SF_left,111413,46
730,archives/111413_tracts/T_SF_right.vtp,T_SF_right,111413,47
731,archives/111413_tracts/T_SO_left.vtp,T_SO_left,111413,48
732,archives/111413_tracts/T_SO_right.vtp,T_SO_right,111413,49
733,archives/111413_tracts/T_SP_left.vtp,T_SP_left,111413,50
734,archives/111413_tracts/T_SP_right.vtp,T_SP_right,111413,51
735,archives/111413_tracts/T_TF_left.vtp,T_TF_left,111413,52
736,archives/111413_tracts/T_TF_right.vtp,T_TF_right,111413,53
737,archives/111413_tracts/T_TO_left.vtp,T_TO_left,111413,54
738,archives/111413_tracts/T_TO_right.vtp,T_TO_right,111413,55
739,archives/111413_tracts/T_TP_left.vtp,T_TP_left,111413,56
740,archives/111413_tracts/T_TP_right.vtp,T_TP_right,111413,57
741,archives/113215_tracts/T_CC1.vtp,T_CC1,113215,1
